Toko Fashion,,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,,,,,,
ORD04573,1/1/2025 15:09,Yani Ananda,Denpasar,Rok Midi,"201,000",2,10,"402,000","40,200","361,800","20,000","762,500",Transfer Bank,,FashionKita,2,M,Scuba,Pria
ORD04573,1/1/2025 15:09,Yani Ananda,Denpasar,Kemeja Formal,"183,000",1,10,"183,000","18,300","164,700","20,000","762,500",Transfer Bank,,FashionKita,2,S,Katun,Pria
ORD04574,3/17/2025 15:31,Dewi Fauziah,Jakarta,Sweater,"254,000",2,0,"508,000",0,"508,000","24,000","1,406,000",COD,,Toko Fashion App,4,L,Stretch Denim,Pria
ORD04574,3/17/2025 15:31,Dewi Fauziah,Jakarta,Kemeja Casual,"214,000",2,0,"428,000",0,"428,000","24,000","1,406,000",COD,,Toko Fashion App,4,M,Polyester,Wanita
ORD04574,3/17/2025 15:31,Dewi Fauziah,Jakarta,Kaos Polo,"223,000",2,0,"446,000",0,"446,000","24,000","1,406,000",COD,,Toko Fashion App,4,S,Linen,Pria
ORD04575,2/2/2025 11:46,Ani Budiman,Bengkulu,Kemeja Casual,"225,000",1,10,"225,000","22,500","202,500","24,000","1,524,300",COD,,StyleMart,2,XL,Knitted,Pria
ORD04575,2/2/2025 11:46,Ani Budiman,Bengkulu,Gamis,"300,000",2,10,"600,000","60,000","540,000","24,000","1,524,300",COD,,StyleMart,2,S,Katun,Pria
ORD04575,2/2/2025 11:46,Ani Budiman,Bengkulu,Jaket Bomber,"421,000",2,10,"842,000","84,200","757,800","24,000","1,524,300",COD,,StyleMart,2,S,Katun Pique,Pria
ORD04576,4/29/2025 15:57,Citra Halim,Palangka Raya,Cardigan,"381,000",2,0,"762,000",0,"762,000","24,000","1,770,000",Transfer Bank,,Toko Fashion App,4,L,Linen,Pria
ORD04576,4/29/2025 15:57,Citra Halim,Palangka Raya,Dress Casual,"344,000",2,0,"688,000",0,"688,000","24,000","1,770,000",Transfer Bank,,Toko Fashion App,4,M,Sutra,Wanita
ORD04576,4/29/2025 15:57,Citra Halim,Palangka Raya,Kemeja Casual,"296,000",1,0,"296,000",0,"296,000","24,000","1,770,000",Transfer Bank,,Toko Fashion App,4,L,Nylon,Pria
ORD04577,6/25/2025 9:42,Dewi Ramadhani,Pangkalpinang,Hoodie,"249,000",1,0,"249,000",0,"249,000","17,000","834,000",e-Wallet,,FashionKita,4,M,Wool,Wanita
ORD04577,6/25/2025 9:42,Dewi Ramadhani,Pangkalpinang,Kaos Pendek,"142,000",4,0,"568,000",0,"568,000","17,000","834,000",e-Wallet,,FashionKita,4,XXL,Rayon,Wanita
ORD04578,7/29/2025 17:56,Oka Kusuma,Surabaya,Celana Chino,"238,000",1,0,"238,000",0,"238,000","17,000","891,000",Kartu Kredit,,FashionKita,4,XXL,Linen,Pria
ORD04578,7/29/2025 17:56,Oka Kusuma,Surabaya,Sweater,"318,000",2,0,"636,000",0,"636,000","17,000","891,000",Kartu Kredit,,Toko Fashion App,3,L,Fleece,Pria
ORD04579,6/22/2025 18:29,Eka Pradipta,Wamena,Dress Casual,"324,000",2,0,"648,000",0,"648,000","27,000","2,480,000",Kartu Kredit,,Toko Fashion App,3,L,Cotton Combed,Pria
ORD04579,6/22/2025 18:29,Eka Pradipta,Wamena,Dress Formal,"538,000",1,0,"538,000",0,"538,000","27,000","2,480,000",Kartu Kredit,,FashionKita,2,L,Katun,Pria
ORD04579,6/22/2025 18:29,Eka Pradipta,Wamena,Celana Jeans,"545,000",2,0,"1,090,000",0,"1,090,000","27,000","2,480,000",Kartu Kredit,,FashionKita,2,XXL,Wool,Pria
ORD04579,6/22/2025 18:29,Eka Pradipta,Wamena,Blouse,"177,000",1,0,"177,000",0,"177,000","27,000","2,480,000",Kartu Kredit,,OutfitNow,2,L,Viscose,Wanita
ORD04580,9/7/2025 13:18,Kartika Ananda,Pekanbaru,Jaket Bomber,"368,000",2,0,"736,000",0,"736,000","22,000","1,275,000",Transfer Bank,,OutfitNow,2,XXL,Satin,Wanita
ORD04580,9/7/2025 13:18,Kartika Ananda,Pekanbaru,Dress Formal,"517,000",1,0,"517,000",0,"517,000","22,000","1,275,000",Transfer Bank,,OutfitNow,2,XL,Stretch Denim,Pria
ORD04581,4/23/2025 16:15,Erna Santoso,Surabaya,Legging,"224,000",3,0,"672,000",0,"672,000","22,000","1,302,000",Transfer Bank,,OutfitNow,2,XL,Viscose,Wanita
ORD04581,4/23/2025 16:15,Erna Santoso,Surabaya,Sweater,"304,000",2,0,"608,000",0,"608,000","22,000","1,302,000",Transfer Bank,,FashionKita,4,S,Polyester,Pria
ORD04582,1/3/2025 14:26,Bayu Ananda,Manokwari,Dress Casual,"318,000",1,0,"318,000",0,"318,000","24,000","1,114,000",Kartu Kredit,,FashionKita,4,XXL,Satin,Wanita
ORD04582,1/3/2025 14:26,Bayu Ananda,Manokwari,Kaos Pendek,"84,000",3,0,"252,000",0,"252,000","24,000","1,114,000",Kartu Kredit,,StyleMart,1,M,Spandex,Wanita
ORD04582,1/3/2025 14:26,Bayu Ananda,Manokwari,Kemeja Formal,"260,000",2,0,"520,000",0,"520,000","24,000","1,114,000",Kartu Kredit,,StyleMart,1,XL,Knitted,Pria
ORD04583,10/25/2025 10:00,Ani Kusuma,Bengkulu,Dress Formal,"879,000",1,0,"879,000",0,"879,000","24,000","1,867,000",e-Wallet,,FashionKita,1,L,Viscose,Wanita
ORD04583,10/25/2025 10:00,Ani Kusuma,Bengkulu,Kemeja Formal,"187,000",1,0,"187,000",0,"187,000","24,000","1,867,000",e-Wallet,,FashionKita,1,M,Jersey,Pria
ORD04583,10/25/2025 10:00,Ani Kusuma,Bengkulu,Kemeja Casual,"259,000",3,0,"777,000",0,"777,000","24,000","1,867,000",e-Wallet,,FashionKita,1,L,Linen,Pria
ORD04584,6/21/2025 18:30,Putri Ramadhani,Bandung,Celana Pendek,"111,000",1,0,"111,000",0,"111,000","27,000","1,269,000",Transfer Bank,,Toko Fashion App,4,M,Satin,Wanita
ORD04584,6/21/2025 18:30,Putri Ramadhani,Bandung,Kaos Polo,"134,000",2,0,"268,000",0,"268,000","27,000","1,269,000",Transfer Bank,,Toko Fashion App,4,M,Linen,Pria
ORD04584,6/21/2025 18:30,Putri Ramadhani,Bandung,Kemeja Casual,"327,000",1,0,"327,000",0,"327,000","27,000","1,269,000",Transfer Bank,,Toko Fashion App,4,L,Chambray,Pria
ORD04584,6/21/2025 18:30,Putri Ramadhani,Bandung,Gamis,"536,000",1,0,"536,000",0,"536,000","27,000","1,269,000",Transfer Bank,,FashionHub,4,XL,Katun,Pria
ORD04585,11/11/2025 18:00,Fitri Ramadhani,Manokwari,Kaos Panjang,"130,000",1,10,"130,000","13,000","117,000","27,000","1,197,000",COD,,FashionHub,4,L,Lacoste Cotton,Pria
ORD04585,11/11/2025 18:00,Fitri Ramadhani,Manokwari,Hoodie,"220,000",2,10,"440,000","44,000","396,000","27,000","1,197,000",COD,,FashionHub,4,S,Linen,Pria
ORD04585,11/11/2025 18:00,Fitri Ramadhani,Manokwari,Celana Pendek,"216,000",1,10,"216,000","21,600","194,400","27,000","1,197,000",COD,,FashionHub,4,M,Sutra,Wanita
ORD04585,11/11/2025 18:00,Fitri Ramadhani,Manokwari,Gamis,"514,000",1,10,"514,000","51,400","462,600","27,000","1,197,000",COD,,Toko Fashion App,2,M,Cotton Combed,Pria
ORD04586,3/11/2025 19:48,Hana Nugroho,Jayapura,Celana Chino,"195,000",2,0,"390,000",0,"390,000","17,000","883,000",COD,,Toko Fashion App,2,XL,Fleece,Pria
ORD04586,3/11/2025 19:48,Hana Nugroho,Jayapura,Blouse,"238,000",2,0,"476,000",0,"476,000","17,000","883,000",COD,,Toko Fashion App,2,XL,Katun,Pria
ORD04587,11/17/2025 9:47,Zahra Kusuma,Bandung,Kaos Polo,"245,000",2,0,"490,000",0,"490,000","24,000","1,866,000",COD,,Toko Fashion App,2,XL,Woolpeach,Wanita
ORD04587,11/17/2025 9:47,Zahra Kusuma,Bandung,Hijab,"139,000",4,0,"556,000",0,"556,000","24,000","1,866,000",COD,,Toko Fashion App,1,L,Twill,Pria
ORD04587,11/17/2025 9:47,Zahra Kusuma,Bandung,Cardigan,"398,000",2,0,"796,000",0,"796,000","24,000","1,866,000",COD,,Toko Fashion App,1,S,Viscose,Wanita
ORD04588,12/14/2025 9:05,Andi Utami,Palangka Raya,Kaos Polo,"236,000",2,0,"472,000",0,"472,000","24,000","1,172,000",e-Wallet,,StyleMart,1,XL,Lacoste Cotton,Pria
ORD04588,12/14/2025 9:05,Andi Utami,Palangka Raya,Kaos Panjang,"117,000",2,0,"234,000",0,"234,000","24,000","1,172,000",e-Wallet,,StyleMart,1,XL,Ceruty,Wanita
ORD04588,12/14/2025 9:05,Andi Utami,Palangka Raya,Cardigan,"442,000",1,0,"442,000",0,"442,000","24,000","1,172,000",e-Wallet,,StyleMart,1,L,Knitted,Wanita
ORD04589,3/9/2025 13:56,Gita Halim,Kupang,Celana Pendek,"138,000",4,0,"552,000",0,"552,000","27,000","2,861,000",Transfer Bank,,FashionHub,3,XXL,Katun Pique,Pria
ORD04589,3/9/2025 13:56,Gita Halim,Kupang,Legging,"200,000",2,0,"400,000",0,"400,000","27,000","2,861,000",Transfer Bank,,FashionHub,3,L,Jersey,Pria
ORD04589,3/9/2025 13:56,Gita Halim,Kupang,Gamis,"728,000",1,0,"728,000",0,"728,000","27,000","2,861,000",Transfer Bank,,FashionHub,3,XL,Knitted,Wanita
ORD04589,3/9/2025 13:56,Gita Halim,Kupang,Celana Jeans,"577,000",2,0,"1,154,000",0,"1,154,000","27,000","2,861,000",Transfer Bank,,Toko Fashion App,4,L,Jersey,Pria
ORD04590,6/14/2025 17:15,Citra Saputra,Samarinda,Kemeja Casual,"235,000",3,0,"705,000",0,"705,000","27,000","1,363,000",Transfer Bank,,Toko Fashion App,4,XL,Nylon,Wanita
ORD04590,6/14/2025 17:15,Citra Saputra,Samarinda,Celana Pendek,"242,000",1,0,"242,000",0,"242,000","27,000","1,363,000",Transfer Bank,,Toko Fashion App,4,M,Sutra,Wanita
ORD04590,6/14/2025 17:15,Citra Saputra,Samarinda,Blouse,"203,000",1,0,"203,000",0,"203,000","27,000","1,363,000",Transfer Bank,,Toko Fashion App,4,XL,Denim,Pria
ORD04590,6/14/2025 17:15,Citra Saputra,Samarinda,Kemeja Formal,"186,000",1,0,"186,000",0,"186,000","27,000","1,363,000",Transfer Bank,,Toko Fashion App,5,XL,Linen,Pria
ORD04591,10/6/2025 14:38,Kartika Hidayat,Manado,Cardigan,"446,000",2,0,"892,000",0,"892,000","22,000","1,562,000",Transfer Bank,,Toko Fashion App,5,L,Katun,Pria
ORD04591,10/6/2025 14:38,Kartika Hidayat,Manado,Celana Chino,"324,000",2,0,"648,000",0,"648,000","22,000","1,562,000",Transfer Bank,,Toko Fashion App,5,L,Satin,Wanita
ORD04592,8/25/2025 17:32,Hana Setiawan,Jayapura,Dress Casual,"355,000",2,0,"710,000",0,"710,000","24,000","1,975,000",Kartu Kredit,,Toko Fashion App,5,XL,Katun Oxford,Pria
ORD04592,8/25/2025 17:32,Hana Setiawan,Jayapura,Cardigan,"425,000",1,0,"425,000",0,"425,000","24,000","1,975,000",Kartu Kredit,,OutfitNow,1,XL,Acrylic,Wanita
ORD04592,8/25/2025 17:32,Hana Setiawan,Jayapura,Sweater,"408,000",2,0,"816,000",0,"816,000","24,000","1,975,000",Kartu Kredit,,OutfitNow,1,XL,Twill,Pria
ORD04593,8/22/2025 11:06,Zahra Kurniawan,Jambi,Celana Jeans,"532,000",1,0,"532,000",0,"532,000","24,000","1,095,000",Transfer Bank,,StyleMart,1,XXL,Katun,Wanita
ORD04593,8/22/2025 11:06,Zahra Kurniawan,Jambi,Gamis,"252,000",1,0,"252,000",0,"252,000","24,000","1,095,000",Transfer Bank,,StyleMart,1,M,Wool,Wanita
ORD04593,8/22/2025 11:06,Zahra Kurniawan,Jambi,Cardigan,"287,000",1,0,"287,000",0,"287,000","24,000","1,095,000",Transfer Bank,,StyleMart,1,M,Knitted,Pria
ORD04594,8/5/2025 20:40,Clara Utami,Tanjung Selor,Kemeja Formal,"223,000",2,0,"446,000",0,"446,000","27,000","2,063,000",Kartu Kredit,,Toko Fashion App,5,XXL,Stretch Denim,Pria
ORD04594,8/5/2025 20:40,Clara Utami,Tanjung Selor,Jaket Denim,"327,000",2,0,"654,000",0,"654,000","27,000","2,063,000",Kartu Kredit,,Toko Fashion App,5,L,Woolpeach,Wanita
ORD04594,8/5/2025 20:40,Clara Utami,Tanjung Selor,Jaket Bomber,"302,000",2,0,"604,000",0,"604,000","27,000","2,063,000",Kartu Kredit,,Toko Fashion App,5,S,Wool,Wanita
ORD04594,8/5/2025 20:40,Clara Utami,Tanjung Selor,Dress Casual,"332,000",1,0,"332,000",0,"332,000","27,000","2,063,000",Kartu Kredit,,OutfitNow,2,L,Twill,Pria
ORD04595,4/13/2025 9:07,Erna Budiman,Sofifi,Kaos Pendek,"104,000",4,0,"416,000",0,"416,000","27,000","1,610,000",Kartu Kredit,,OutfitNow,2,S,Cotton,Pria
ORD04595,4/13/2025 9:07,Erna Budiman,Sofifi,Hijab,"121,000",4,0,"484,000",0,"484,000","27,000","1,610,000",Kartu Kredit,,OutfitNow,2,XXL,Nylon,Pria
ORD04595,4/13/2025 9:07,Erna Budiman,Sofifi,Dress Formal,"301,000",1,0,"301,000",0,"301,000","27,000","1,610,000",Kartu Kredit,,OutfitNow,2,XXL,Katun,Wanita
ORD04595,4/13/2025 9:07,Erna Budiman,Sofifi,Kemeja Formal,"191,000",2,0,"382,000",0,"382,000","27,000","1,610,000",Kartu Kredit,,OutfitNow,1,XL,Cotton Combed,Pria
ORD04596,4/1/2025 14:15,Vina Kurniawan,Nabire,Blouse,"279,000",1,0,"279,000",0,"279,000","20,000","728,000",Kartu Kredit,,OutfitNow,1,XXL,Voal,Wanita
ORD04596,4/1/2025 14:15,Vina Kurniawan,Nabire,Kaos Pendek,"110,000",2,0,"220,000",0,"220,000","20,000","728,000",Kartu Kredit,,OutfitNow,1,M,Silk Blend,Wanita
ORD04596,4/1/2025 14:15,Vina Kurniawan,Nabire,Cardigan,"209,000",1,0,"209,000",0,"209,000","20,000","728,000",Kartu Kredit,,OutfitNow,1,XL,Linen,Pria
ORD04597,4/15/2025 14:45,Dewi Rahmawati,Palembang,Jaket Bomber,"475,000",2,0,"950,000",0,"950,000","27,000","2,038,000",COD,,Toko Fashion App,4,S,Viscose,Wanita
ORD04597,4/15/2025 14:45,Dewi Rahmawati,Palembang,Hijab,"99,000",4,0,"396,000",0,"396,000","27,000","2,038,000",COD,,Toko Fashion App,4,M,Cotton Combed,Pria
ORD04597,4/15/2025 14:45,Dewi Rahmawati,Palembang,Cardigan,"192,000",2,0,"384,000",0,"384,000","27,000","2,038,000",COD,,Toko Fashion App,4,M,Acrylic,Wanita
ORD04597,4/15/2025 14:45,Dewi Rahmawati,Palembang,Celana Jeans,"281,000",1,0,"281,000",0,"281,000","27,000","2,038,000",COD,,FashionKita,3,XXL,Nylon,Pria
ORD04598,3/30/2025 21:32,Oka Kusuma,Manokwari,Jaket Denim,"276,000",2,0,"552,000",0,"552,000","24,000","1,710,000",COD,,FashionKita,3,L,Ceruty,Wanita
ORD04598,3/30/2025 21:32,Oka Kusuma,Manokwari,Celana Chino,"204,000",2,0,"408,000",0,"408,000","24,000","1,710,000",COD,,FashionKita,3,S,Knitted,Wanita
ORD04598,3/30/2025 21:32,Oka Kusuma,Manokwari,Legging,"242,000",3,0,"726,000",0,"726,000","24,000","1,710,000",COD,,FashionKita,3,XL,Stretch Denim,Pria
ORD04599,8/15/2025 8:14,Fajar Puspita,Banjarbaru,Jaket Denim,"596,000",1,0,"596,000",0,"596,000","22,000","1,290,000",e-Wallet,,StyleMart,2,XL,Chambray,Pria
ORD04599,8/15/2025 8:14,Fajar Puspita,Banjarbaru,Kaos Polo,"224,000",3,0,"672,000",0,"672,000","22,000","1,290,000",e-Wallet,,StyleMart,2,L,Katun,Pria
ORD04600,1/5/2025 20:24,Wahyu Fauziah,Gorontalo,Celana Pendek,"201,000",1,0,"201,000",0,"201,000","20,000","792,000",Transfer Bank,,StyleMart,2,M,Spandex,Wanita
ORD04600,1/5/2025 20:24,Wahyu Fauziah,Gorontalo,Sweater,"247,000",1,0,"247,000",0,"247,000","20,000","792,000",Transfer Bank,,FashionKita,5,XXL,Cotton,Pria
ORD04600,1/5/2025 20:24,Wahyu Fauziah,Gorontalo,Celana Chino,"324,000",1,0,"324,000",0,"324,000","20,000","792,000",Transfer Bank,,FashionKita,5,M,Polyester,Pria
ORD04601,3/13/2025 11:22,Vina Maulana,Serang,Dress Formal,"455,000",1,0,"455,000",0,"455,000","24,000","1,201,000",Kartu Kredit,,Toko Fashion App,4,L,Polyester,Pria
ORD04601,3/13/2025 11:22,Vina Maulana,Serang,Rok Midi,"185,000",1,0,"185,000",0,"185,000","24,000","1,201,000",Kartu Kredit,,Toko Fashion App,4,L,Wool,Pria
ORD04601,3/13/2025 11:22,Vina Maulana,Serang,Kaos Polo,"179,000",3,0,"537,000",0,"537,000","24,000","1,201,000",Kartu Kredit,,Toko Fashion App,4,L,Katun Twill,Pria
ORD04602,6/30/2025 12:01,Clara Utami,Manokwari,Rok Midi,"173,000",3,0,"519,000",0,"519,000","24,000","1,471,000",Transfer Bank,,Toko Fashion App,4,XL,Silk Blend,Wanita
ORD04602,6/30/2025 12:01,Clara Utami,Manokwari,Celana Chino,"320,000",2,0,"640,000",0,"640,000","24,000","1,471,000",Transfer Bank,,Toko Fashion App,4,M,Twill,Wanita
ORD04602,6/30/2025 12:01,Clara Utami,Manokwari,Jaket Denim,"288,000",1,0,"288,000",0,"288,000","24,000","1,471,000",Transfer Bank,,Toko Fashion App,4,L,Polyester,Pria
ORD04603,5/14/2025 8:03,Yani Hidayat,Kupang,Celana Jeans,"298,000",2,0,"596,000",0,"596,000","24,000","1,610,000",COD,,Toko Fashion App,2,L,Twill,Wanita
ORD04603,5/14/2025 8:03,Yani Hidayat,Kupang,Kaos Pendek,"136,000",1,0,"136,000",0,"136,000","24,000","1,610,000",COD,,Toko Fashion App,2,XL,Twill,Pria
ORD04603,5/14/2025 8:03,Yani Hidayat,Kupang,Sweater,"427,000",2,0,"854,000",0,"854,000","24,000","1,610,000",COD,,Toko Fashion App,2,XXL,Chambray,Pria
ORD04604,12/23/2025 13:08,Yoga Nugroho,Yogyakarta,Hijab,"62,000",4,0,"248,000",0,"248,000","24,000","1,352,000",Transfer Bank,,Toko Fashion App,1,XL,Stretch Denim,Pria
ORD04604,12/23/2025 13:08,Yoga Nugroho,Yogyakarta,Celana Pendek,"228,000",2,0,"456,000",0,"456,000","24,000","1,352,000",Transfer Bank,,Toko Fashion App,1,L,Katun,Pria
ORD04604,12/23/2025 13:08,Yoga Nugroho,Yogyakarta,Kemeja Casual,"208,000",3,0,"624,000",0,"624,000","24,000","1,352,000",Transfer Bank,,Toko Fashion App,1,L,Wool,Pria
ORD04605,10/2/2025 17:21,Nanda Utami,Jayapura,Hoodie,"327,000",1,0,"327,000",0,"327,000","24,000","1,306,000",Kartu Kredit,,Toko Fashion App,2,S,Voal,Wanita
ORD04605,10/2/2025 17:21,Nanda Utami,Jayapura,Dress Casual,"277,000",1,0,"277,000",0,"277,000","24,000","1,306,000",Kartu Kredit,,Toko Fashion App,2,M,Katun,Pria
ORD04605,10/2/2025 17:21,Nanda Utami,Jayapura,Jaket Bomber,"339,000",2,0,"678,000",0,"678,000","24,000","1,306,000",Kartu Kredit,,Toko Fashion App,2,XL,Chambray,Pria
ORD04606,6/21/2025 10:24,Dina Puspita,Sorong,Legging,"127,000",3,0,"381,000",0,"381,000","17,000","616,000",COD,,StyleMart,4,M,Cotton Combed,Pria
ORD04606,6/21/2025 10:24,Dina Puspita,Sorong,Kaos Polo,"218,000",1,0,"218,000",0,"218,000","17,000","616,000",COD,,StyleMart,4,L,Viscose,Wanita
ORD04607,10/11/2025 14:16,Nanda Halim,Semarang,Hijab,"78,000",1,0,"78,000",0,"78,000","17,000","369,000",COD,,StyleMart,4,L,Scuba,Pria
ORD04607,10/11/2025 14:16,Nanda Halim,Semarang,Kaos Panjang,"137,000",2,0,"274,000",0,"274,000","17,000","369,000",COD,,StyleMart,4,M,Spandex,Wanita
ORD04608,8/22/2025 13:08,Zahra Halim,Tanjung Selor,Rok Midi,"399,000",3,0,"1,197,000",0,"1,197,000","22,000","1,681,000",e-Wallet,,StyleMart,4,M,Polyester,Pria
ORD04608,8/22/2025 13:08,Zahra Halim,Tanjung Selor,Hoodie,"231,000",2,0,"462,000",0,"462,000","22,000","1,681,000",e-Wallet,,StyleMart,2,XL,Voal,Wanita
ORD04609,10/27/2025 11:28,Yani Setiawan,Tanjung Selor,Kemeja Casual,"252,000",1,0,"252,000",0,"252,000","27,000","1,739,000",COD,,StyleMart,2,L,Cotton Combed,Pria
ORD04609,10/27/2025 11:28,Yani Setiawan,Tanjung Selor,Celana Chino,"197,000",2,0,"394,000",0,"394,000","27,000","1,739,000",COD,,OutfitNow,5,XL,Polyester,Wanita
ORD04609,10/27/2025 11:28,Yani Setiawan,Tanjung Selor,Kemeja Formal,"306,000",1,0,"306,000",0,"306,000","27,000","1,739,000",COD,,OutfitNow,5,XXL,Cotton Combed,Pria
ORD04609,10/27/2025 11:28,Yani Setiawan,Tanjung Selor,Sweater,"380,000",2,0,"760,000",0,"760,000","27,000","1,739,000",COD,,FashionHub,1,XL,Chambray,Pria
ORD04610,9/16/2025 14:46,Kartika Nugroho,Pontianak,Cardigan,"270,000",1,0,"270,000",0,"270,000","17,000","571,000",e-Wallet,,FashionHub,1,XL,Katun Twill,Pria
ORD04610,9/16/2025 14:46,Kartika Nugroho,Pontianak,Hijab,"71,000",4,0,"284,000",0,"284,000","17,000","571,000",e-Wallet,,FashionHub,1,XXL,Twill,Pria
ORD04611,6/2/2025 20:56,Made Fauziah,Bandung,Sweater,"392,000",1,0,"392,000",0,"392,000","17,000","856,000",Transfer Bank,,FashionHub,1,L,Wool,Pria
ORD04611,6/2/2025 20:56,Made Fauziah,Bandung,Kaos Polo,"149,000",3,0,"447,000",0,"447,000","17,000","856,000",Transfer Bank,,OutfitNow,3,M,Knitted,Wanita
ORD04612,10/3/2025 9:40,Vina Maulana,Manado,Hoodie,"321,000",2,0,"642,000",0,"642,000","24,000","1,878,000",e-Wallet,,OutfitNow,3,M,Polyester,Wanita
ORD04612,10/3/2025 9:40,Vina Maulana,Manado,Blouse,"194,000",3,0,"582,000",0,"582,000","24,000","1,878,000",e-Wallet,,Toko Fashion App,4,L,Acrylic,Pria
ORD04612,10/3/2025 9:40,Vina Maulana,Manado,Kemeja Casual,"315,000",2,0,"630,000",0,"630,000","24,000","1,878,000",e-Wallet,,Toko Fashion App,4,XL,Lacoste Cotton,Pria
ORD04613,8/15/2025 13:33,Yani Budiman,Tanjung Selor,Sweater,"342,000",1,0,"342,000",0,"342,000","17,000","824,000",Transfer Bank,,FashionKita,3,XL,Polyester,Pria
ORD04613,8/15/2025 13:33,Yani Budiman,Tanjung Selor,Dress Formal,"465,000",1,0,"465,000",0,"465,000","17,000","824,000",Transfer Bank,,FashionKita,3,XL,Satin,Wanita
ORD04614,3/10/2025 13:27,Fitri Iskandar,Tanjung Selor,Dress Casual,"282,000",1,0,"282,000",0,"282,000","22,000","1,117,000",COD,,FashionKita,3,L,Chambray,Pria
ORD04614,3/10/2025 13:27,Fitri Iskandar,Tanjung Selor,Blouse,"271,000",3,0,"813,000",0,"813,000","22,000","1,117,000",COD,,FashionKita,5,M,Knitted,Pria
ORD04615,10/6/2025 11:54,Andi Utami,Jakarta,Cardigan,"318,000",1,0,"318,000",0,"318,000","17,000","987,000",Kartu Kredit,,FashionKita,5,XL,Sutra,Wanita
ORD04615,10/6/2025 11:54,Andi Utami,Jakarta,Kemeja Formal,"326,000",2,0,"652,000",0,"652,000","17,000","987,000",Kartu Kredit,,Toko Fashion App,4,XL,Rayon,Wanita
ORD04616,4/8/2025 9:42,Dewi Ananda,Medan,Jaket Denim,"466,000",1,0,"466,000",0,"466,000","17,000","697,000",Kartu Kredit,,Toko Fashion App,4,L,Satin,Wanita
ORD04616,4/8/2025 9:42,Dewi Ananda,Medan,Celana Pendek,"214,000",1,0,"214,000",0,"214,000","17,000","697,000",Kartu Kredit,,StyleMart,2,L,Wool,Wanita
ORD04617,2/21/2025 17:22,Qori Budiman,Wamena,Cardigan,"324,000",2,0,"648,000",0,"648,000","24,000","1,256,000",e-Wallet,,StyleMart,2,L,Katun Oxford,Pria
ORD04617,2/21/2025 17:22,Qori Budiman,Wamena,Blouse,"150,000",3,0,"450,000",0,"450,000","24,000","1,256,000",e-Wallet,,StyleMart,2,L,Chambray,Pria
ORD04617,2/21/2025 17:22,Qori Budiman,Wamena,Kaos Panjang,"134,000",1,0,"134,000",0,"134,000","24,000","1,256,000",e-Wallet,,StyleMart,2,XL,Polyester,Pria
ORD04618,3/18/2025 8:54,Citra Maulana,Palembang,Celana Chino,"266,000",1,0,"266,000",0,"266,000","24,000","1,075,000",e-Wallet,,OutfitNow,3,S,Acrylic,Wanita
ORD04618,3/18/2025 8:54,Citra Maulana,Palembang,Blouse,"271,000",1,0,"271,000",0,"271,000","24,000","1,075,000",e-Wallet,,OutfitNow,3,XXL,Viscose,Wanita
ORD04618,3/18/2025 8:54,Citra Maulana,Palembang,Kemeja Casual,"257,000",2,0,"514,000",0,"514,000","24,000","1,075,000",e-Wallet,,OutfitNow,3,L,Katun,Pria
ORD04619,9/14/2025 11:17,Zahra Kusuma,Medan,Cardigan,"200,000",2,0,"400,000",0,"400,000","27,000","1,949,000",e-Wallet,,StyleMart,4,XL,Katun Twill,Pria
ORD04619,9/14/2025 11:17,Zahra Kusuma,Medan,Hijab,"97,000",4,0,"388,000",0,"388,000","27,000","1,949,000",e-Wallet,,StyleMart,4,XL,Rayon,Wanita
ORD04619,9/14/2025 11:17,Zahra Kusuma,Medan,Jaket Bomber,"436,000",2,0,"872,000",0,"872,000","27,000","1,949,000",e-Wallet,,StyleMart,4,L,Linen,Pria
ORD04619,9/14/2025 11:17,Zahra Kusuma,Medan,Kaos Panjang,"131,000",2,0,"262,000",0,"262,000","27,000","1,949,000",e-Wallet,,OutfitNow,3,XL,Wool,Wanita
ORD04620,4/8/2025 17:04,Lestari Pradipta,Mamuju,Jaket Bomber,"352,000",2,0,"704,000",0,"704,000","27,000","2,506,000",e-Wallet,,OutfitNow,3,L,Ceruty,Wanita
ORD04620,4/8/2025 17:04,Lestari Pradipta,Mamuju,Jaket Denim,"481,000",1,0,"481,000",0,"481,000","27,000","2,506,000",e-Wallet,,OutfitNow,3,XXL,Polyester,Pria
ORD04620,4/8/2025 17:04,Lestari Pradipta,Mamuju,Dress Casual,"257,000",2,0,"514,000",0,"514,000","27,000","2,506,000",e-Wallet,,OutfitNow,3,S,Katun,Pria
ORD04620,4/8/2025 17:04,Lestari Pradipta,Mamuju,Cardigan,"390,000",2,0,"780,000",0,"780,000","27,000","2,506,000",e-Wallet,,StyleMart,2,M,Nylon,Pria
ORD04621,1/22/2025 19:43,Erna Budiman,Sorong,Hoodie,"263,000",2,0,"526,000",0,"526,000","24,000","1,722,000",Kartu Kredit,,StyleMart,2,XXL,Cotton,Pria
ORD04621,1/22/2025 19:43,Erna Budiman,Sorong,Jaket Bomber,"396,000",2,0,"792,000",0,"792,000","24,000","1,722,000",Kartu Kredit,,StyleMart,2,M,Katun,Wanita
